credit_card,city,state,zipcode,credit_card_limit,total_transactions,total_amount,avg_amount,std_amount,max_amount,active_days,weekend_ratio,mean_hour,mean_long,mean_lat,avg_daily_transactions,cluster,pca_1,pca_2
5617658887579781,Washington,NH,3280,5000,373,10230.24,27.426916890080427,102.03168311634822,946.73,90,0.28150134048257375,16.75603217158177,-71.31990236390796,43.13582714504926,4.144444444444445,0,-0.3381135123692319,-1.3044852875638002
1808965499397505,Saint Paul,VA,24283,5000,27,262.63,9.727037037037038,3.2976038093122844,17.3,19,0.25925925925925924,17.185185185185187,-82.32921703156792,36.92323978438243,1.4210526315789473,2,-5.078922147326655,-3.4381814712386927
3352988767824026,Washington,NH,3280,14000,427,19369.02,45.360702576112416,103.62155327792854,990.07,91,0.2716627634660422,17.36768149882904,-70.14721861012612,42.86139247977638,4.6923076923076925,1,0.7144244852514877,-1.1650840378278695
5999629725471339,Washington,NH,3280,24000,505,48886.62,96.80518811881188,120.38469486423033,989.11,90,0.26732673267326734,16.453465346534653,-70.4994503772873,42.73960105313809,5.611111111111111,1,2.5387354029759255,-0.1321451924600741
9938969980242308,Washington,NH,3280,20000,450,45674.91,101.49980000000001,81.38937585574098,883.39,91,0.30444444444444446,16.926666666666666,-71.82343797947834,42.84545501046208,4.945054945054945,1,1.620978550942676,-0.6989364597327506
3370960377586437,Washington,NH,3280,10000,239,24401.06,102.09648535564854,149.99206146286906,996.42,83,0.22594142259414227,17.723849372384937,-70.5706353536002,43.06867905254712,2.8795180722891565,0,0.043020935901879796,1.008885444337827
4235114373687107,Washington,NH,3280,10000,428,8773.26,20.498271028037383,95.27982692583834,954.36,90,0.27102803738317754,16.560747663551403,-70.1148831566729,43.12879527264001,4.7555555555555555,0,0.13541934200117592,-1.6626819577589795
7762807525339038,Bronx,NY,10451,3000,62,7096.04,114.45225806451613,187.31922337890623,963.94,47,0.22580645161290322,16.580645161290324,-73.91934384947861,40.82170788820227,1.3191489361702127,0,-1.8786768743848863,2.543610246157239
3130956058854105,Washington,NH,3280,12000,220,24172.01,109.87277272727272,110.26045100464262,994.72,77,0.2772727272727273,17.37727272727273,-69.82189821375069,42.637101528461145,2.857142857142857,0,-0.21403094221637584,0.6717504879435285
1126571863414211,Houston,PA,15342,8000,581,19660.74,33.83948364888124,124.6935260068011,996.17,92,0.2908777969018933,16.623063683304647,-76.07278367550701,40.06466767047592,6.315217391304348,1,1.292774731671279,-1.5108473385768713
2800799152896633,Knoxville,PA,16928,25000,529,62034.48,117.26744801512288,137.83493477772453,988.69,90,0.2514177693761815,16.996219281663517,-76.14083789301543,41.776874360321166,5.877777777777778,1,3.1460428357038994,0.2414625741932788
7180893798762595,Tucson,AZ,85701,20000,619,51153.77,82.63936995153473,146.53262242047398,984.97,91,0.2568659127625202,16.738287560581583,-109.10170968770488,32.097901844099304,6.802197802197802,1,3.120553084761838,-1.1073879692774353
6325419957422105,Washington,NH,3280,8000,28,2392.9,85.46071428571429,47.17522269696176,186.18,21,0.17857142857142858,15.785714285714286,-65.71882382022424,40.538827385083,1.3333333333333333,2,-4.0749882376321915,-0.9340966175914786
2159761840702960,Oklahoma City,OK,73101,7000,40,4034.97,100.87424999999999,178.9072403959374,861.34,32,0.175,15.5,-94.96532488861963,35.8650454318905,1.25,0,-2.182888459287233,1.8814784299330027
1865432240591358,El Paso,IL,61738,15000,443,39276.77,88.66088036117381,121.40066832429383,997.91,90,0.2708803611738149,16.225733634311513,-86.71498688888005,40.739229391239775,4.9222222222222225,1,1.5729941438514505,-0.2780395950314832
9867492085978660,Washington,NH,3280,3000,117,5858.94,50.076410256410256,115.43812457749031,930.26,61,0.27350427350427353,16.65811965811966,-71.41173228033635,43.08778530761161,1.9180327868852458,0,-2.0637786469228088,0.17382709039390182
6756817030435521,El Paso,IL,61738,8000,10,1144.59,114.45899999999999,59.09500494965713,192.86,9,0.3,18.7,-89.02840222051695,40.736356925461415,1.1111111111111112,2,-4.420872092774961,-0.5496770239775729
1368742094369263,New York,NY,10001,10000,411,12364.02,30.08277372262774,99.17812749177868,962.26,89,0.29683698296836986,16.75425790754258,-71.93918293235956,40.83832547374867,4.617977528089888,0,0.17451943613529355,-1.4501125984173102
8505335594767160,Kansas City,MO,64101,30000,565,73069.47,129.32649557522123,143.59865105762515,974.53,92,0.30442477876106194,16.465486725663716,-92.85123041553977,38.991745060102474,6.141304347826087,1,3.8845398807200198,0.3310925976241476
4570155620446594,Washington,NH,3280,8000,30,1745.56,58.18533333333333,165.42982009743972,930.76,24,0.26666666666666666,15.3,-68.9378103913363,42.16391092891062,1.25,0,-2.578681595451558,1.8132767586769085
6457362521948249,Atlanta,NY,14808,3000,3,42.95,14.316666666666668,6.845738333688582,21.53,3,0.0,13.666666666666666,-77.487608498607,42.527103533745766,1.0,2,-5.33139697341174,-2.8327021028196904
6286633870767123,Washington,NH,3280,12000,279,23134.26,82.9184946236559,116.4157020449466,956.62,86,0.2903225806451613,16.240143369175627,-70.77804083351594,42.86152176164149,3.244186046511628,0,0.07734823862665195,0.26011021513373356
1655819415123756,Houston,PA,15342,10000,92,6460.21,70.21967391304348,94.7799040049588,916.01,54,0.2826086956521739,16.402173913043477,-78.9363677488478,40.10422383204134,1.7037037037037037,0,-1.9511938968742082,0.13975078784685213
2129295395003567,Washington,NH,3280,9000,277,9896.21,35.72638989169675,82.35480737949729,996.36,84,0.27075812274368233,16.707581227436823,-69.70640052695816,43.12907384081275,3.2976190476190474,0,-0.6714577497632495,-1.1066585314500357
5730606033377949,Young America,IN,46998,16000,464,35548.02,76.61211206896552,114.47960161919775,979.49,90,0.28448275862068967,16.94612068965517,-84.03651889255347,39.99248024598649,5.155555555555556,1,1.5196480506711656,-0.7495778351074995
5644143320838397,Denver,NY,12421,55000,617,148450.48,240.60045380875204,152.38719775961331,998.6,91,0.3014586709886548,16.304700162074553,-73.2333401971785,42.05374170207618,6.78021978021978,1,7.458841250719871,2.6386354764402085
2061754198464906,Washington,NH,3280,9000,304,15579.38,51.24796052631579,108.52022237571063,976.37,88,0.29276315789473684,16.76644736842105,-69.2542004779545,42.697154188851854,3.4545454545454546,0,-0.23392401338944008,-0.5092891311020216
6748216777495177,San Diego,TX,78384,10000,278,22364.31,80.4471582733813,117.73817234096789,955.12,84,0.30935251798561153,15.89568345323741,-96.4939461126279,27.841453685318903,3.3095238095238093,0,0.04523213759944204,-0.4441951472588631
5827454659596708,Washington,NH,3280,4000,19,2099.16,110.48210526315789,64.23085824490587,264.39,17,0.2631578947368421,18.473684210526315,-72.09084322702651,43.174498092050534,1.1176470588235294,2,-4.325427245067992,-0.28649848815328627
5961248174929633,Washington,NH,3280,4000,60,2979.86,49.66433333333334,28.66919071334578,122.58,43,0.26666666666666666,16.916666666666668,-72.10244101623607,43.16180221702139,1.3953488372093024,2,-4.203956152324126,-2.098136731915955
6160860237001016,Boston,MA,2101,6000,224,7897.47,35.2565625,132.11189653327745,957.93,76,0.27232142857142855,18.008928571428573,-66.64781144869393,42.41012992579243,2.9473684210526314,0,-1.067837966923016,-0.31396532722969783
6354366482171744,Washington,NH,3280,10000,75,4637.85,61.83800000000001,109.56431139943533,979.13,47,0.28,17.706666666666667,-72.08981792859764,43.17423508783228,1.5957446808510638,0,-2.1187477548024036,0.41865376175473873
5405790922747020,Washington,NH,3280,18000,529,35139.1,66.42551984877126,127.98135482604461,989.33,92,0.2646502835538752,16.43289224952741,-69.1402347008452,42.88929142582858,5.75,1,2.0001773688814852,-0.5808741984591064
6497866359354370,Washington,NH,3280,5000,462,17840.11,38.61495670995671,108.21204464968274,943.32,89,0.2532467532467532,16.374458874458874,-70.83838610399482,42.86282798345768,5.191011235955056,0,0.3654520857832194,-1.3038748781819554
9750493074217554,Washington,NH,3280,15000,332,35751.57,107.68545180722892,139.91043414259877,967.15,86,0.31626506024096385,16.67168674698795,-70.82048496585502,42.84756883678376,3.86046511627907,1,0.9574807565179222,0.9027013757021373
7253140926151893,Washington,NH,3280,9000,341,13973.66,40.97847507331378,135.65449609650673,932.02,88,0.2697947214076246,17.06158357771261,-68.64425594339849,43.08291990244676,3.875,0,-0.03348205937538101,-0.4578017564592888
7636362072432217,Boise,ID,83701,16000,369,39421.96,106.83457994579946,128.5804984131482,978.21,90,0.24390243902439024,17.273712737127372,-113.00803052896323,43.32608279242126,4.1,1,1.30463703373993,-0.041759987322267544
7785144321913880,Washington,NH,3280,8000,182,13029.64,71.59142857142857,90.98494728968645,925.43,79,0.29120879120879123,16.67032967032967,-68.59921012980887,42.665991183069835,2.3037974683544302,0,-1.1515868343660431,-0.11552884838773525
7053196367895112,New York,NY,10001,18000,597,49722.15,83.28668341708543,104.93453356874723,981.15,92,0.24958123953098826,16.74036850921273,-71.37151360800209,40.45248003430869,6.489130434782608,1,2.5892574388636893,-1.0712852387666834
6292410823269309,Washington,NH,3280,2000,107,9678.4,90.45233644859813,134.9061854154858,900.76,56,0.35514018691588783,16.588785046728972,-68.12184342676234,42.82705523172309,1.9107142857142858,0,-2.0067006243640773,1.3333986878858495
7096354853697942,Dallas,PA,18612,12000,459,30870.41,67.25579520697168,119.74044469252314,998.48,88,0.29411764705882354,15.65359477124183,-73.25019579482327,40.92744924679854,5.215909090909091,1,1.2287867240721655,-0.4546426958807602
1498307521782517,Washington,NH,3280,12000,445,29952.28,67.30849438202247,129.75895715139015,986.7,89,0.2696629213483146,17.121348314606742,-71.54863383894357,43.13911383514685,5.0,1,1.1253846490855026,-0.40608869672951686
4639173013775632,Dallas,PA,18612,5000,105,8970.67,85.43495238095238,82.16624824243893,820.06,57,0.18095238095238095,17.457142857142856,-74.25209555025312,41.686730471092794,1.8421052631578947,0,-2.1666215001754905,-0.2460334182126315
6841733273104926,Washington,NH,3280,8000,246,13715.46,55.75390243902439,107.85927056848644,965.76,85,0.2926829268292683,16.853658536585368,-70.62351955801918,43.16761044402655,2.8941176470588235,0,-0.659000346058794,-0.2857904477631172
8117664962797683,Portland,ME,4101,2000,221,5326.4,24.101357466063348,107.58066834606151,965.78,78,0.25339366515837103,17.425339366515836,-68.69641907771775,43.537975035202315,2.8333333333333335,0,-1.4544130663786448,-0.8389446973727563
9946917923319410,Washington,NH,3280,15000,335,35259.93,105.25352238805971,164.7361971142088,986.74,89,0.2656716417910448,16.749253731343284,-69.00112760536383,42.59704299427414,3.764044943820225,1,1.162379817554851,1.2078178985263424
6368470078113844,Dallas,PA,18612,3000,62,5792.7,93.43064516129031,153.0938170510131,905.61,44,0.2903225806451613,17.677419354838708,-73.09912140219436,41.23672980537187,1.4090909090909092,0,-2.351312179514612,1.5530427082501064
3970322957269847,New York,NY,10001,20000,467,46773.54,100.15747323340472,110.95902143497729,926.79,91,0.2633832976445396,16.48608137044968,-73.17195371639993,40.57583691956754,5.131868131868132,1,1.9945583820989083,-0.3196477254639759
8779597037686839,Houston,PA,15342,10000,113,12206.56,108.02265486725663,138.1524324925299,935.85,61,0.18584070796460178,15.575221238938052,-77.61375718783034,40.048122312708514,1.8524590163934427,0,-1.1459581740589144,1.352087135807588
5996982621454469,Washington,NH,3280,10000,460,30982.68,67.35365217391305,138.78333751348546,991.65,92,0.29130434782608694,16.256521739130434,-69.77716056799221,42.939264811698,5.0,1,1.2017729565702877,-0.1273484195307014
7242139332065500,Washington,NH,3280,9000,79,8501.53,107.61430379746837,186.0064339849672,995.12,55,0.3037974683544304,15.341772151898734,-67.2982200294494,42.770603943450574,1.4363636363636363,0,-1.336325522413622,2.810565196964133
9101701756819166,Milwaukee,NC,27854,10000,34,2199.41,64.6885294117647,31.879130452035493,131.16,31,0.47058823529411764,15.088235294117647,-74.76023109657947,34.22075860042622,1.096774193548387,2,-4.187878226570079,-1.3270158701646466
9560420950294884,Garfield,NJ,7026,21000,506,55180.7,109.05276679841897,129.30156115485278,993.65,91,0.28063241106719367,16.377470355731226,-73.38252832369935,40.8227798112418,5.56043956043956,1,2.6236037138472224,0.16032127740154767
4616880410668126,Denver,NY,12421,10000,371,15922.03,42.91652291105122,114.1974321599712,957.32,87,0.2641509433962264,16.58490566037736,-72.6229444615455,42.11244304985808,4.264367816091954,0,0.16741558250223987,-0.8660722856794423
4052848131106690,Dallas,PA,18612,9000,573,40837.2,71.26910994764397,151.68127638925498,998.94,90,0.2774869109947644,16.670157068062828,-74.00855208516252,41.00668986242313,6.366666666666666,1,2.0149845442683576,-0.37835366096848794
8319213328536757,Richmond,MA,1254,20000,256,29416.98,114.910078125,108.06308095317247,899.25,85,0.29296875,16.609375,-73.36472419425401,42.37690659147603,3.011764705882353,1,0.4763421511976409,0.5728676407978879
6702862097534967,Washington,NH,3280,12000,193,21613.8,111.98860103626943,134.3385832460412,930.18,77,0.34196891191709844,17.518134715025905,-71.56215465056248,43.216143504503314,2.5064935064935066,0,-0.42533953652088063,1.2092846970248095
2672797853275095,Washington,NH,3280,12000,103,14622.95,141.97038834951456,170.21246279295704,977.29,58,0.23300970873786409,18.174757281553397,-72.10230768885603,43.17492277915789,1.7758620689655173,0,-0.9009709328829354,2.4291434098148006
8089806479424934,New York,NY,10001,10000,372,26394.97,70.95422043010753,108.58974238454869,979.82,90,0.2553763440860215,16.658602150537636,-72.63382208268395,40.4738028601867,4.133333333333334,1,0.5231883805047125,-0.5492692746917561
1492903951796501,Washington,NH,3280,10000,110,14088.78,128.07981818181818,124.32540670458395,956.53,64,0.2727272727272727,16.80909090909091,-70.41940175791088,43.04037371464669,1.71875,0,-1.1937501336537828,1.6294623287958354
7356547139163401,Houston,PA,15342,4000,62,8548.04,137.8716129032258,208.68721874970458,964.61,42,0.12903225806451613,16.951612903225808,-76.93992792788548,40.330568521417916,1.4761904761904763,0,-1.6003718942801461,3.0219079132644993
8896425420278012,Manchester,MA,1944,6000,146,19880.14,136.1653424657534,203.42379257366704,980.44,72,0.273972602739726,16.21232876712329,-69.55970903750223,42.200964111255786,2.0277777777777777,0,-0.4875605654705893,3.022481789193506
3612614294719592,Louisville,GA,30434,20000,511,42276.44,82.73275929549902,120.58929256770351,955.14,92,0.3013698630136986,16.8454011741683,-79.5586280684441,32.58268539565853,5.554347826086956,1,2.1707638605463684,-0.8537305873790108
8660372645853870,Lancaster,MA,1523,4000,168,13716.24,81.64428571428572,131.5546428514561,914.36,75,0.23809523809523808,16.178571428571427,-71.19490634727534,42.487912279718635,2.24,0,-1.183073947246408,0.6996666459278957
9266231744455912,Richmond,MA,1254,7000,230,20094.58,87.36773913043479,70.13084532221546,897.53,84,0.3391304347826087,17.182608695652174,-73.36360756578885,42.37724397506034,2.738095238095238,0,-0.8852123075503513,-0.46319191720593617
2318279413327098,Washington,NH,3280,18000,349,39320.61,112.66650429799427,118.88592655628867,964.94,86,0.23209169054441262,16.888252148997136,-72.09426383478609,43.17446898071589,4.058139534883721,1,1.2309848393744045,0.4055840056129718
1786706888116468,Las Vegas,NM,87701,12000,603,22968.43,38.090265339966834,128.70282611541825,996.55,92,0.28689883913764513,16.83582089552239,-103.1945884425426,35.43643131673275,6.554347826086956,1,1.756761923541441,-1.9054824672090276
7334481986999944,Miami,WV,25134,10000,213,23915.79,112.28070422535211,119.32078207848991,944.44,78,0.2535211267605634,17.253521126760564,-77.7690118007053,37.72180430064918,2.730769230769231,0,-0.3085551729408954,0.5440477875176785
3929517687134990,Des Moines,IA,50301,10000,410,33533.18,81.78824390243902,138.3556100793508,989.99,89,0.2634146341463415,16.39268292682927,-91.53954834065478,41.18488370748182,4.606741573033708,1,1.0710339956303048,-0.10451336795674519
9194498820553808,Washington,NH,3280,36000,573,81411.83,142.079982547993,126.49412235508932,993.76,92,0.25654450261780104,16.88656195462478,-71.24636427097364,43.04872534122376,6.228260869565218,1,4.372548710980527,0.5007259185517595
6075288092815423,Los Angeles,CA,90001,12000,307,29685.61,96.6957980456026,102.95580730159165,941.28,80,0.23778501628664495,16.778501628664497,-115.14129763524873,33.73940082985868,3.8375,0,0.3750667304046748,-0.7839704183057316
5257380962581683,Washington,NH,3280,10000,424,33903.409999999996,79.96087264150943,137.34475160114744,987.41,92,0.29952830188679247,16.17452830188679,-70.44891537537876,43.07843777735335,4.608695652173913,1,1.1103261632259651,0.18484763739035778
6422651895848072,Houston,PA,15342,4000,335,10570.74,31.55444776119403,63.850905181004606,838.49,88,0.27761194029850744,16.355223880597016,-78.1440829195692,40.17414454788396,3.8068181818181817,0,-0.8775493796857621,-2.021709880925912
5166438433672591,Washington,NH,3280,10000,158,14742.36,93.3060759493671,151.00166733307944,994.14,74,0.2721518987341772,16.803797468354432,-70.42570026108908,43.28316121269919,2.135135135135135,0,-0.7191606236847451,1.3794055353423782
8450891535792894,Salt Lake City,UT,84101,7000,7,1334.92,190.70285714285714,347.8739418100703,973.82,7,0.5714285714285714,16.571428571428573,-111.908557248462,40.762594789264895,1.0,0,-1.835545703535436,7.064136503284051
6640710366086702,Houston,PA,15342,10000,260,16762.68,64.47184615384616,104.38923322256352,929.03,85,0.3,15.984615384615385,-78.01624090900977,40.24674663054188,3.0588235294117645,0,-0.40569765326411195,-0.33335296150805077
5930630722779265,El Paso,IL,61738,35000,585,91746.33,156.83133333333333,120.70492088827135,984.79,90,0.27521367521367524,16.570940170940172,-87.17947733405066,40.3196720479103,6.5,1,4.628842619139289,0.41154189976443883
4265201268681111,Houston,PA,15342,9000,548,25425.14,46.396240875912405,127.9887115770167,967.57,92,0.2737226277372263,16.706204379562045,-77.62027502767069,40.10161580306334,5.956521739130435,1,1.3312303245728043,-1.2319443526897342
7711805422759137,Cincinnati,OH,45201,27000,533,50811.28,95.33073170731707,108.67197736970213,984.4,91,0.2945590994371482,16.808630393996246,-81.74724323137676,38.93060196975084,5.857142857142857,1,2.8079573038693,-0.678185714925714
3846448423306515,Milwaukee,NC,27854,12000,324,27266.24,84.15506172839507,100.2016724661403,993.41,86,0.2777777777777778,16.817901234567902,-76.1458989731479,36.22090447798004,3.7674418604651163,0,0.40274701707600224,-0.45861727256638346
4356584115636738,Lake City,PA,16423,10000,341,10920.38,32.02457478005865,103.05806978225978,912.62,89,0.2961876832844575,16.524926686217007,-76.00731556116536,41.42891226916839,3.831460674157303,0,-0.24463611141438338,-1.1892447451168562
8997872842487770,Dallas,PA,18612,16000,514,33758.56,65.67813229571983,132.95165421862126,974.83,90,0.29571984435797666,17.05252918287938,-74.48809822098976,41.33930297431926,5.711111111111111,1,1.7591593132997052,-0.6311131259512507
5709824612342078,Washington,NH,3280,18000,553,43944.16,79.46502712477397,114.14072816700379,994.44,90,0.27486437613019893,16.869801084990957,-71.13287923581639,42.969769169446934,6.144444444444445,1,2.2587303804386973,-0.7268773321371802
5179741011136232,Albany,VT,5820,28000,405,64789.79,159.97479012345678,135.00469852024585,977.94,88,0.31851851851851853,16.965432098765433,-69.8719498044915,44.67183290031424,4.6022727272727275,1,2.773785455672136,1.5468475339291576
9528285469413252,Washington,NH,3280,40000,573,87347.87,152.43956369982547,128.0045282114718,978.51,92,0.31239092495637,16.73821989528796,-70.93572472381129,43.212473882678125,6.228260869565218,1,4.693972068466501,0.8183223000381991
1107936587129946,New York,NY,10001,24000,400,55044.45,137.611125,132.44941929719727,982.14,86,0.275,16.525,-73.25533839164949,40.6871613675689,4.651162790697675,1,2.3157222688123538,0.9585738981918505
1461675388467265,Washington,NH,3280,3000,69,4343.44,62.948405797101444,164.10672164804282,841.01,48,0.30434782608695654,16.92753623188406,-72.08686944545202,43.166466920659964,1.4375,0,-2.4181427149561427,1.3268894471198875
9474570595942268,Houston,PA,15342,14000,245,35912.05,146.57979591836735,134.9668186801124,998.69,79,0.2571428571428571,17.514285714285716,-78.98575374674962,40.16048471985934,3.1012658227848102,0,0.577423722590055,1.37710842399306
4516569913607412,Washington,NH,3280,16000,375,34539.6,92.1056,111.19710520507853,991.98,89,0.29333333333333333,17.421333333333333,-70.76676541652499,43.04734085119926,4.213483146067416,1,1.0455399962489236,-0.06693400499742617
9855217884613002,Staten Island,NY,10301,14000,368,23989.77,65.18959239130434,94.35322297444038,962.61,90,0.3070652173913043,16.71195652173913,-73.12390166393511,40.51243855081328,4.088888888888889,1,0.5085650646880284,-0.8035612024005266
7768299333443860,Portland,ME,4101,7000,129,16640.21,128.99387596899223,178.2126539388323,982.9,68,0.2713178294573643,15.976744186046512,-70.27168969497066,43.660471605209324,1.8970588235294117,0,-0.7958882243580193,2.6268662354748615
1222730774437945,Washington,NH,3280,8000,27,1016.52,37.64888888888889,17.26873660991342,75.79,24,0.2222222222222222,18.40740740740741,-69.73419869549669,41.089799548236805,1.125,2,-4.695682229685826,-2.6263026879769904
2737987462573599,Miami,WV,25134,10000,244,23649.91,96.92586065573771,143.59524020217816,963.06,80,0.29098360655737704,17.16393442622951,-79.40177900303833,37.935419834917816,3.05,0,-0.053981248961411966,0.6898869742947831
7429421121062150,Washington,NH,3280,16000,504,43659.14,86.62527777777778,87.60996196840625,925.33,92,0.27976190476190477,17.08531746031746,-70.31069019386952,42.98601933883368,5.478260869565218,1,1.691182032027466,-1.0037811892651116
7922818627489943,Washington,NH,3280,10000,321,33277.86,103.66934579439253,124.29855721410519,972.09,86,0.29283489096573206,16.635514018691588,-71.58451548262168,43.31019017056168,3.7325581395348837,0,0.5156836774264242,0.5722448646089124
3797102737432115,Chicago,IL,60290,3000,139,9284.33,66.79374100719424,109.09973436300089,944.61,73,0.2517985611510791,16.92086330935252,-83.8967693812584,41.71149032334631,1.904109589041096,0,-1.6620764531876944,-0.011692654332662476
7651566467203216,Washington,NH,3280,12000,359,33991.61,94.6841504178273,108.08047070497845,999.02,86,0.29526462395543174,16.317548746518106,-70.41101172349929,42.719436393688376,4.174418604651163,1,0.7674390231489974,0.11526398976916917
4513504763542143,Kansas City,MO,64101,8000,116,1586.17,13.673879310344828,5.602092585974379,29.04,65,0.16379310344827586,16.50862068965517,-94.59944219412439,39.099459782234405,1.7846153846153847,2,-3.646209853599436,-3.964027773787996
9681744051023898,El Paso,IL,61738,24000,434,62851.7,144.8195852534562,124.0982813089934,940.43,91,0.2488479262672811,16.543778801843317,-85.4830980185596,40.17113106352731,4.769230769230769,1,2.6298713580285007,0.5928680602446055
5661819269445876,El Paso,IL,61738,8000,345,26069.94,75.56504347826086,114.77967568883254,992.58,88,0.26956521739130435,16.571014492753623,-86.76178991705166,40.45038163627234,3.9204545454545454,0,0.3271360880342429,-0.3904361352583069
3714863719798369,Washington,NH,3280,9000,235,24626.49,104.79357446808511,115.03159765457247,914.31,83,0.32340425531914896,16.22553191489362,-71.6754206140945,42.85499104576349,2.8313253012048194,0,-0.3165090886391107,0.72234495904051
6215912685151625,Houston,PA,15342,10000,37,3158.87,85.37486486486486,39.99239383388502,173.73,31,0.24324324324324326,15.35135135135135,-80.203306411055,40.24355119431481,1.1935483870967742,2,-3.859538714247045,-1.1215429521848632
1261411767321605,Atlanta,NY,14808,30000,477,73936.23,155.0025786163522,132.69744909246631,995.43,91,0.29350104821802936,16.69182389937107,-75.47413516429825,42.21554942439398,5.241758241758242,1,3.4887772057366226,1.1014752168927584
6514175342145589,San Francisco,CA,94101,9000,375,18527.73,49.40728,153.65481555372477,995.15,90,0.2906666666666667,16.410666666666668,-119.08870530819718,37.51491553117196,4.166666666666667,0,0.529204743932525,-0.6397238812111108
1845720274833905,El Paso,IL,61738,20000,468,38918.3,83.15876068376069,136.11000926462168,998.58,90,0.27564102564102566,16.745726495726494,-86.50971002349618,40.1002119813181,5.2,1,1.991853586726765,-0.26492665289600936
3870380583282871,Jamaica,VT,5343,9000,345,23968.31,69.47336231884059,115.26547483380244,992.39,88,0.2985507246376812,16.544927536231885,-71.38424418945394,42.663360061088426,3.9204545454545454,0,0.27474023386022506,-0.1890909707724264
5876686859794608,Sacramento,PA,17968,14000,360,28084.06,78.01127777777778,92.50482763600608,969.83,89,0.28055555555555556,16.51388888888889,-74.62062193640922,40.74854455415552,4.044943820224719,1,0.6154160843624913,-0.6169732003936846
7461673920587452,Jackson,NH,3846,10000,220,14896.17,67.70986363636364,158.8330501863141,969.72,82,0.2590909090909091,16.454545454545453,-67.48385482694911,43.616956739153885,2.682926829268293,0,-0.3567192265113096,0.9082690123578074
1930721677192144,Roanoke,VA,24001,5000,12,2137.7200000000003,178.14333333333335,247.6797088739382,949.13,12,0.16666666666666666,17.166666666666668,-61.38626241729816,38.023260743150864,1.0,0,-2.16532642580931,4.772460180048393
5766495283121226,Saint Paul,VA,24283,7000,69,3989.34,57.81652173913044,107.28555678005375,917.69,42,0.2753623188405797,15.202898550724637,-71.18195835658838,36.64835618736182,1.6428571428571428,0,-2.3531789240542236,0.3929413417020705
4761149767499742,Chicago,IL,60290,9000,316,23970.76,75.85683544303797,109.92837569513004,993.45,85,0.29430379746835444,17.446202531645568,-85.3781110647607,41.82206854873386,3.7176470588235295,0,0.08304579806815,-0.3872816253079417
5667345463662229,Washington,NH,3280,8000,174,15959.16,91.71931034482759,163.48856048289792,965.23,69,0.2471264367816092,16.385057471264368,-69.10274127610313,41.73586858636658,2.5217391304347827,0,-0.6959104064008259,1.451675492840894
7266500047328736,Washington,NH,3280,2000,69,6772.11,98.14652173913043,57.173320645263715,227.67,51,0.30434782608695654,15.46376811594203,-68.87056052900745,43.15125400235004,1.3529411764705883,2,-3.5940648600144898,-0.4846114146776236
6975663682594960,Austin,PA,16720,10000,297,24983.35,84.11902356902357,82.04372498562176,988.21,88,0.27946127946127947,17.08080808080808,-75.37867014740952,41.3440122598558,3.375,0,-0.017427226046976756,-0.5515609589188212
3796907537369905,New York,NY,10001,5000,25,2113.49,84.5396,35.735071531106996,144.9,20,0.2,18.36,-74.01228427147547,40.75269583353385,1.25,2,-4.505264519203619,-1.5710822582090684
6244656436085734,Houston,PA,15342,9000,177,5349.38,30.222485875706216,89.94767648554883,895.76,75,0.3220338983050847,17.192090395480225,-80.2189590665519,40.240827650059025,2.36,0,-1.5347070273676047,-1.0289620243334248
8338845492364614,Huntington,MA,1050,16000,306,32012.83,104.61709150326799,138.60960580238745,962.12,88,0.2679738562091503,16.80718954248366,-70.53307835975689,41.75057653752423,3.477272727272727,1,0.8248249367464878,0.7707086534774512
6303154567927815,New York,NY,10001,15000,524,33813.51,64.52959923664123,134.50589390382777,977.96,92,0.30725190839694655,17.419847328244273,-72.7869786830642,40.71807595291821,5.695652173913044,1,1.7542064582162658,-0.679792363871019
2718893247424677,Washington,NH,3280,10000,381,23383.15,61.3730971128609,103.19383628759552,965.15,92,0.2388451443569554,16.721784776902886,-68.97663581678988,42.708896089348876,4.141304347826087,1,0.4309040932650598,-0.7701880157217065
7107467078128879,Dallas,PA,18612,18000,532,66754.19,125.4778007518797,140.55903088632937,987.52,90,0.29135338345864664,16.520676691729324,-73.73851859565026,40.81306668291911,5.911111111111111,1,2.930110077127366,0.5237493369531169
9336370388304846,Washington,NH,3280,8000,174,15615.96,89.74689655172413,111.17782938330059,916.78,77,0.22413793103448276,16.85632183908046,-69.43543390219656,42.834141611179476,2.25974025974026,0,-0.9711376358079706,0.3910962517718448
9816797152028230,New York,NY,10001,8000,181,14059.06,77.67436464088398,112.42439210548802,943.82,77,0.2541436464088398,15.530386740331492,-72.05834039756608,40.16429709467967,2.3506493506493507,0,-0.9163989272555109,0.34578946932406296
9594995194184360,Washington,NH,3280,20000,365,33900.66,92.87852054794521,95.43844286437532,993.66,87,0.26301369863013696,17.095890410958905,-70.27944375816938,42.81083812869964,4.195402298850575,1,1.1352530810525208,-0.2868130027304471
3731792856728063,Greenville,RI,2828,10000,267,23952.95,89.71142322097378,149.62138532589182,995.92,79,0.31086142322097376,16.764044943820224,-69.98382806257148,41.50692444476562,3.3797468354430378,0,0.09081174793728569,0.9476954118314912
